258.46353642294235,268.79475662581154,50.14429681146865,53.391487120010666,-54.082306779051734,0.0,61.147237765092,19.201621979237434
261.08971797816156,268.8498230043074,50.81801486642685,54.155758612340634,-73.69944965779104,0.0,62.79884734912977,20.970527574498696
262.61976566948346,267.71828725904874,51.49822331162302,54.942734802905974,-112.85989963413788,0.0,64.30103252781899,22.281630349201713
262.83124154936183,265.260163009677,51.9490306449737,55.494566043913196,-79.41118782555387,0.0,65.48746077032871,23.881518719708218
262.0132087895336,261.8971681801091,52.41494005434295,55.7805640886622,-59.63945297768751,0.0,66.54105494682132,25.95578755584158
260.4633868946313,257.9380098379674,53.10071013176737,55.98813509787894,-46.730693432198166,0.0,67.56336437161875,27.830402642568878
258.1179333553153,253.30061960455424,53.77654327474718,56.289168523825055,-58.19748988637451,0.0,68.41567674207423,28.717639771968848
254.86134058777975,248.01726458569175,54.299495727030475,56.74836340762661,-89.92627565350253,0.0,69.01852497623385,28.906629610952876
250.767420961131,242.28917730965566,54.67755569837132,57.18666270069073,-49.572021515225636,0.0,69.42008760866572,29.35501488281654
245.83401453017143,236.01106867445606,54.69858112224671,57.239356296466596,-24.90484304814234,0.0,69.46584217485439,29.99649834762087
240.18306223083982,229.30257939309018,54.43069422171423,57.04932962462266,-8.717471049034287,0.0,69.13023137209241,30.10786885857913
234.24694918185912,222.73008344478353,54.24695160362303,57.12018392786811,-18.782683621428497,0.0,68.77255374908195,29.422145898826884
227.68331625504283,215.94686953895632,53.64123362281187,57.101512674603484,-50.77651149655409,0.0,68.01658138214279,27.963453673326228
220.29491507862576,208.6915665751357,52.336343400666735,56.668392007639326,-12.534304124386015,0.0,66.62644701737041,26.38354327800033
212.62840241700144,201.48132228259124,50.908156705300655,56.02343815340505,9.371757297761791,0.0,65.15697104068731,25.347955687406348
204.75247871145564,194.35298602157576,49.36280890117963,55.100532815652045,21.27765878847815,0.0,63.5520042631487,24.10174888291518
196.6826355933369,187.32655971067186,47.58813302037654,54.11152366214836,6.110908166277518,0.0,61.6454689549558,21.774345553385405
188.5187228790276,180.401731012671,45.6872099281548,53.15079129778468,-29.36763657435395,0.0,59.629139911427885,19.0005825078291
